primary_fabric,secondary_fabric,cmt,embellishments,trims,compliance,quantity,rejection_factor,markup_pct,base_cost,material_ratio,labor_intensity,embellishment_complexity,order_scale,formula_per_piece,actual_per_piece,formula_total,actual_total
178.54,46.46,123.59,61.31,33.57,32.02,4728,1.101,32.0,475.49,0.4732,0.2599,0.1289,8.4615,691.04,691.48,3267232.99,3269305.5
66.67,70.15,90.38,0.49,54.63,29.15,4327,1.053,38.3,311.47,0.4393,0.2902,0.0016,8.3729,453.59,453.65,1962698.86,1962923.02
36.08,119.14,15.44,20.57,7.94,12.19,9925,1.015,27.7,211.36,0.7344,0.0731,0.0973,9.2029,273.96,276.8,2719006.56,2747268.92
22.94,111.18,18.26,35.08,41.66,35.52,6064,1.04,16.9,264.64,0.5068,0.069,0.1326,8.7103,321.74,323.62,1951023.64,1962445.66
303.27,91.43,142.37,16.77,38.97,6.05,473,1.042,20.1,598.86,0.6591,0.2377,0.028,6.1612,749.44,816.11,354484.44,386017.82
348.69,59.64,47.98,57.64,11.69,31.44,2982,1.062,39.1,557.08,0.733,0.0861,0.1035,8.0007,822.94,866.45,2454012.96,2583752.72
332.45,99.22,38.54,21.52,15.43,5.47,6094,1.148,44.2,512.63,0.8421,0.0752,0.042,8.7152,848.62,831.65,5171465.32,5068065.53
82.65,114.0,28.34,5.59,40.44,33.89,173,1.008,22.0,304.91,0.6449,0.0929,0.0183,5.1591,374.97,407.33,64869.14,70468.17
28.86,18.6,83.8,69.85,36.12,34.01,4235,1.034,44.5,271.24,0.175,0.309,0.2575,8.3514,405.27,434.0,1716309.22,1837985.02
185.51,23.15,102.0,61.43,28.3,32.43,6492,1.037,18.7,432.82,0.4821,0.2357,0.1419,8.7785,532.77,565.12,3458719.22,3668733.01
276.95,52.42,119.77,23.09,8.9,6.94,490,1.126,44.2,488.07,0.6748,0.2454,0.0473,6.1964,792.48,804.09,388312.92,394005.91
284.55,68.59,15.53,8.32,16.79,5.93,3473,1.134,21.2,399.71,0.8835,0.0389,0.0208,8.1531,549.36,587.1,1907943.33,2038988.16
172.07,50.54,82.37,18.26,13.99,14.72,6004,1.041,26.3,351.95,0.6325,0.234,0.0519,8.7003,462.74,476.42,2778278.21,2860428.31
257.87,74.99,141.57,61.23,44.73,38.0,8956,1.067,12.7,618.39,0.5383,0.2289,0.099,9.1002,743.62,738.3,6659856.6,6612237.12
145.55,21.88,179.75,36.06,5.36,28.83,5458,1.119,39.6,417.43,0.4011,0.4306,0.0864,8.605,652.08,673.94,3559038.57,3678344.89
118.29,110.06,113.2,77.61,30.24,21.13,6393,1.078,24.2,470.53,0.4853,0.2406,0.1649,8.7631,629.98,653.84,4027470.61,4179993.94
257.84,116.19,164.58,78.0,7.39,5.36,5729,1.026,27.5,629.36,0.5943,0.2615,0.1239,8.6535,823.3,868.02,4716670.14,4972873.82
161.32,14.76,15.71,46.52,18.4,15.88,4958,1.03,13.9,272.59,0.646,0.0576,0.1707,8.509,319.79,337.95,1585540.69,1675570.91
57.65,95.15,70.69,64.62,45.99,15.28,3327,1.013,8.3,349.38,0.4373,0.2023,0.185,8.1101,383.3,409.84,1275230.65,1363526.63
162.42,39.9,17.68,32.16,8.49,19.93,6137,1.051,23.3,280.58,0.7211,0.063,0.1146,8.7223,363.6,385.26,2231406.16,2364351.98
22.8,63.45,97.99,6.54,41.3,2.21,827,1.14,24.8,234.29,0.3681,0.4182,0.0279,6.719,333.33,352.68,275663.14,291663.35
168.87,102.22,102.75,66.37,9.69,22.4,6862,1.03,23.8,472.3,0.574,0.2176,0.1405,8.8339,602.25,604.61,4132630.04,4148843.38
335.72,91.76,177.15,38.17,49.26,23.53,5750,1.091,30.5,715.59,0.5974,0.2476,0.0533,8.6571,1018.82,1028.52,5858242.83,5913993.36
239.42,28.01,120.29,57.97,17.7,38.08,8910,1.005,30.0,501.47,0.5333,0.2399,0.1156,9.095,655.17,649.49,5837569.65,5786957.84
166.05,3.7,116.47,59.89,49.08,13.63,9314,1.061,32.8,408.82,0.4152,0.2849,0.1465,9.1394,576.03,595.93,5365149.48,5550468.52
176.75,8.81,148.87,1.75,57.69,35.49,7604,1.03,12.5,429.36,0.4322,0.3467,0.0041,8.9366,497.52,503.68,3783148.92,3829966.53
185.67,112.26,92.67,35.03,45.66,6.22,2138,1.124,35.6,477.51,0.6239,0.1941,0.0734,7.6681,727.79,767.83,1556023.58,1641631.01
76.76,65.73,105.9,29.91,57.55,18.81,6651,1.011,19.2,354.66,0.4018,0.2986,0.0843,8.8027,427.41,447.46,2842670.8,2976039.85
250.65,7.24,103.21,12.82,46.54,15.86,2573,1.118,43.8,436.32,0.5911,0.2365,0.0294,7.8532,701.46,748.54,1804868.63,1925981.13
196.61,45.61,105.39,59.35,41.46,17.16,4682,1.038,11.7,465.58,0.5203,0.2264,0.1275,8.4517,539.81,550.33,2527413.22,2576631.48
239.55,46.67,39.12,2.24,27.08,15.76,3855,1.073,5.1,370.42,0.7727,0.1056,0.006,8.2574,417.73,415.65,1610353.6,1602325.43
106.9,61.15,87.5,0.86,44.03,8.88,235,1.008,9.0,309.32,0.5433,0.2829,0.0028,5.4638,339.86,345.21,79866.18,81123.54
150.33,77.85,153.36,51.43,37.13,17.61,885,1.073,25.3,487.71,0.4679,0.3144,0.1055,6.7867,655.71,695.48,580304.21,615497.53
294.03,49.0,155.72,9.42,6.04,27.4,4290,1.008,10.8,541.61,0.6334,0.2875,0.0174,8.3643,604.9,630.33,2595041.21,2704115.58
57.75,45.19,112.94,76.1,18.83,7.52,145,1.135,21.7,318.33,0.3234,0.3548,0.2391,4.9836,439.71,461.07,63757.61,66855.58
130.57,95.13,115.31,51.57,21.43,25.59,3661,1.023,26.6,439.6,0.5134,0.2623,0.1173,8.2058,569.33,584.29,2084331.31,2139099.08
313.71,88.66,29.88,52.45,13.32,39.71,6868,1.061,21.9,537.73,0.7483,0.0556,0.0975,8.8348,695.48,714.27,4776542.46,4905626.21
150.78,24.92,155.04,50.75,15.64,26.36,7687,1.089,7.1,423.49,0.4149,0.3661,0.1198,8.9474,493.92,518.19,3796797.12,3983341.32
305.62,46.72,47.17,1.6,57.2,18.05,8695,1.112,10.9,476.36,0.7397,0.099,0.0034,9.0706,587.45,574.53,5107886.12,4995544.15
36.76,39.77,148.89,20.55,24.82,38.21,7036,1.01,18.8,309.0,0.2477,0.4818,0.0665,8.8589,370.76,383.25,2608687.91,2696529.98
81.96,12.57,94.56,47.16,22.37,37.43,8358,1.135,24.3,296.05,0.3193,0.3194,0.1593,9.0311,417.67,406.84,3490876.0,3400380.74
221.0,21.18,139.79,66.97,46.1,38.79,5348,1.064,41.6,533.83,0.4537,0.2619,0.1255,8.5847,804.28,825.08,4301295.27,4412547.23
192.83,17.0,97.02,65.39,39.39,16.78,8710,1.075,15.9,428.41,0.4898,0.2265,0.1526,9.0723,533.77,528.7,4649108.21,4604999.23
65.12,73.6,50.02,69.52,9.99,22.8,5484,1.022,13.7,291.05,0.4766,0.1719,0.2389,8.6098,338.2,369.28,1854711.69,2025157.23
84.81,82.95,29.38,26.45,38.37,22.93,3398,1.103,33.8,284.89,0.5889,0.1031,0.0928,8.1312,420.44,428.54,1428670.92,1456187.03
170.88,54.05,127.89,78.76,11.87,4.88,1530,1.115,7.1,448.33,0.5017,0.2853,0.1757,7.3337,535.38,577.75,819131.39,883961.96
111.2,50.39,112.34,26.3,15.16,17.39,4460,1.101,34.5,332.78,0.4856,0.3376,0.079,8.4031,492.8,503.59,2197868.37,2246021.25
279.53,118.73,110.17,56.81,40.69,29.2,4601,1.033,17.1,635.13,0.6271,0.1735,0.0894,8.4342,768.28,829.74,3534858.85,3817623.91
71.34,106.42,165.75,7.09,40.32,28.63,4855,1.003,11.5,419.55,0.4237,0.3951,0.0169,8.488,469.2,501.36,2277973.99,2434096.96
269.66,110.4,119.1,77.03,31.86,37.68,3770,1.004,29.1,645.73,0.5886,0.1844,0.1193,8.2351,836.97,876.68,3155384.36,3305074.61
79.04,63.49,17.3,44.42,56.13,17.3,8232,1.027,26.9,277.68,0.5133,0.0623,0.16,9.0159,361.89,373.6,2979079.05,3075473.85
59.39,8.83,157.59,40.45,13.71,27.7,9589,1.014,10.2,307.67,0.2217,0.5122,0.1315,9.1685,343.8,364.74,3296689.31,3497513.75
293.52,97.41,94.49,3.95,38.44,24.38,9153,1.047,24.4,552.19,0.708,0.1711,0.0072,9.1219,719.21,711.27,6582927.34,6510260.14
212.12,16.58,16.09,51.71,5.69,25.49,6612,1.084,35.6,327.68,0.6979,0.0491,0.1578,8.7968,481.66,470.72,3184723.64,3112419.4
102.2,89.08,54.55,37.02,57.45,31.91,7841,1.054,15.2,372.21,0.5139,0.1466,0.0995,8.9672,451.94,444.22,3543664.36,3483140.48
234.51,27.0,107.27,1.16,16.13,37.31,6545,1.132,26.2,423.38,0.6177,0.2534,0.0027,8.7866,604.83,608.23,3958637.84,3980892.81
65.35,10.87,163.76,18.59,58.11,37.3,1759,1.149,33.8,353.98,0.2153,0.4626,0.0525,7.4731,544.2,577.53,957239.71,1015874.89
203.73,1.09,125.52,58.6,40.06,34.43,6045,1.097,19.7,463.43,0.442,0.2708,0.1264,8.7072,608.53,625.82,3678588.66,3783110.96
92.44,69.93,82.51,1.52,59.88,25.75,2072,1.013,40.0,332.03,0.489,0.2485,0.0046,7.6368,470.88,489.9,975673.61,1015078.48
233.6,5.05,41.05,9.46,17.65,19.17,6066,1.095,33.6,325.98,0.7321,0.1259,0.029,8.7106,476.88,491.07,2892770.23,2978838.15
96.68,33.59,111.92,25.93,35.27,35.87,6264,1.133,30.4,339.26,0.384,0.3299,0.0764,8.7427,501.23,512.8,3139727.15,3212148.38
121.59,81.43,103.19,11.39,36.92,28.13,3842,1.088,6.8,382.65,0.5306,0.2697,0.0298,8.254,444.63,446.18,1708280.67,1714219.87
181.51,38.09,56.71,1.55,23.68,31.98,4440,1.065,5.8,333.52,0.6584,0.17,0.0046,8.3986,375.8,403.83,1668553.47,1792991.22
333.19,102.96,128.56,40.47,21.73,19.51,2251,1.03,37.6,646.42,0.6747,0.1989,0.0626,7.7196,916.16,934.93,2062271.97,2104535.36
59.89,31.58,25.71,15.35,42.98,3.14,2314,1.084,27.8,178.65,0.512,0.1439,0.0859,7.7472,247.49,259.45,572699.11,600369.63
27.38,56.76,100.92,66.63,5.64,28.81,504,1.114,23.0,286.14,0.2941,0.3527,0.2329,6.2246,392.07,407.78,197605.67,205519.73
126.33,111.24,121.52,46.93,47.49,14.12,3515,1.137,6.7,467.63,0.508,0.2599,0.1004,8.1651,567.32,593.0,1994125.92,2084386.64
94.1,44.49,76.6,6.97,22.07,2.5,4364,1.132,44.0,246.73,0.5617,0.3105,0.0282,8.3814,402.19,400.62,1755155.58,1748295.12
55.13,47.84,175.11,18.58,22.11,12.59,9730,1.027,42.0,331.36,0.3107,0.5285,0.0561,9.1831,483.24,501.1,4701881.83,4875751.43
234.4,26.83,87.01,48.35,20.38,2.8,7328,1.012,38.2,419.77,0.6223,0.2073,0.1152,8.8996,587.08,601.46,4302148.66,4407526.97
38.67,91.34,90.05,2.69,42.16,34.35,9960,1.049,23.9,299.26,0.4344,0.3009,0.009,9.2064,388.95,389.3,3873957.08,3877379.0
122.83,24.35,129.44,57.22,18.31,31.38,52,1.032,9.1,383.53,0.3838,0.3375,0.1492,3.9703,431.82,460.31,22454.69,23935.97
330.99,106.79,106.19,69.89,32.77,28.51,1476,1.14,23.8,675.14,0.6484,0.1573,0.1035,7.2978,952.84,997.92,1406389.75,1472927.63
331.28,54.6,72.35,63.0,19.46,7.21,3503,1.145,31.7,547.9,0.7043,0.132,0.115,8.1617,826.21,884.23,2894227.72,3097441.55
251.07,53.75,25.69,32.26,27.43,17.21,6935,1.052,40.2,407.41,0.7482,0.0631,0.0792,8.8445,600.89,591.12,4167176.58,4099391.39
44.18,42.52,171.6,34.21,12.95,31.34,8075,1.125,7.8,336.8,0.2574,0.5095,0.1016,8.9967,408.45,432.1,3298267.67,3489214.03
164.84,25.56,85.9,25.11,6.47,26.99,2069,1.108,43.6,334.87,0.5686,0.2565,0.075,7.6353,532.81,574.06,1102379.0,1187726.49
302.55,34.68,111.18,29.02,37.04,33.39,1099,1.073,39.4,547.86,0.6155,0.2029,0.053,7.0031,819.47,891.29,900595.52,979530.26
231.38,14.18,73.22,48.43,59.37,4.33,245,1.081,40.2,430.91,0.5699,0.1699,0.1124,5.5053,653.07,698.58,160002.35,171151.89
338.45,42.82,102.31,74.3,29.21,34.75,9686,1.085,10.7,621.84,0.6131,0.1645,0.1195,9.1785,746.89,756.25,7234366.03,7325052.16
125.59,53.73,77.98,43.09,53.52,7.09,8529,1.115,13.1,361.0,0.4967,0.216,0.1194,9.0513,455.24,455.3,3882780.04,3883252.99
306.95,27.38,111.97,71.04,45.74,2.37,3644,1.053,24.6,565.45,0.5913,0.198,0.1256,8.2011,741.89,746.23,2703454.04,2719276.39
314.4,2.33,150.53,53.43,10.16,35.81,7962,1.003,7.0,566.66,0.5589,0.2656,0.0943,8.9826,608.15,603.07,4842051.91,4801607.78
144.8,35.62,123.78,76.56,57.85,29.49,324,1.003,27.2,468.1,0.3854,0.2644,0.1636,5.7838,597.21,621.78,193495.87,201457.59
230.64,91.06,89.6,66.84,57.05,3.57,9694,1.143,7.9,538.76,0.5971,0.1663,0.1241,9.1794,664.45,697.3,6441188.88,6759651.28
245.56,31.58,52.06,6.94,56.17,19.69,9161,1.075,26.0,412.0,0.6727,0.1264,0.0168,9.1228,558.05,566.81,5112332.69,5192552.69
339.27,5.31,162.9,47.15,51.25,11.2,1507,1.061,20.5,617.08,0.5584,0.264,0.0764,7.3185,788.94,849.8,1188932.38,1280651.19
71.0,30.96,52.49,13.83,54.37,5.66,2999,1.02,26.3,228.31,0.4466,0.2299,0.0606,8.0064,294.12,307.68,882073.8,922719.08
97.49,43.22,51.08,29.54,12.72,24.44,4391,1.073,8.2,258.49,0.5444,0.1976,0.1143,8.3875,300.1,325.37,1317753.46,1428692.75
73.61,118.4,163.99,8.4,59.17,27.19,931,1.096,42.0,450.76,0.426,0.3638,0.0186,6.8373,701.53,748.27,653121.45,696643.83
98.02,36.83,69.64,54.33,27.52,35.97,3988,1.071,8.0,322.31,0.4184,0.2161,0.1686,8.2913,372.81,386.83,1486764.41,1542681.92
297.11,95.91,61.41,21.87,56.81,6.22,7088,1.117,14.2,539.33,0.7287,0.1139,0.0406,8.8663,687.98,691.15,4876380.26,4898901.31
51.92,9.37,65.13,79.57,8.22,13.57,8885,1.056,28.0,227.78,0.2691,0.2859,0.3493,9.0922,307.89,312.0,2735564.18,2772153.01
58.8,68.51,159.14,50.92,33.22,13.56,2040,1.128,19.5,384.15,0.3314,0.4143,0.1326,7.6212,517.82,548.13,1056350.42,1118194.2
111.28,69.83,82.25,66.52,20.1,16.17,369,1.063,6.9,366.15,0.4946,0.2246,0.1817,5.9135,416.07,452.86,153531.1,167104.89
133.33,76.79,86.55,50.21,14.24,14.25,8864,1.114,29.7,375.37,0.5598,0.2306,0.1338,9.0899,542.36,559.89,4807446.66,4962877.15
137.73,2.18,88.66,67.64,21.59,16.09,3551,1.092,29.8,333.89,0.419,0.2655,0.2026,8.1753,473.26,496.07,1680549.91,1761538.98
91.45,57.05,44.82,22.79,26.61,5.92,8192,1.135,36.5,248.64,0.5972,0.1803,0.0917,9.011,385.21,392.8,3155654.54,3217812.36
254.69,90.64,127.83,68.56,45.91,15.54,184,1.074,38.0,603.17,0.5725,0.2119,0.1137,5.2204,893.97,939.33,164490.54,172836.1
240.18,105.22,66.7,56.86,9.74,33.29,5727,1.146,43.4,511.99,0.6746,0.1303,0.1111,8.6531,841.39,850.82,4818617.25,4872669.94
233.08,31.49,38.69,19.37,35.13,10.02,723,1.031,35.0,367.78,0.7194,0.1052,0.0527,6.5848,511.89,535.9,370099.79,387457.42
247.78,109.08,86.35,51.1,36.74,11.55,641,1.102,44.2,542.6,0.6577,0.1591,0.0942,6.4646,862.24,908.71,552693.9,582483.95
292.24,4.8,34.64,55.15,8.85,28.68,6166,1.036,28.1,424.36,0.7,0.0816,0.13,8.727,563.17,562.69,3472536.72,3469552.87
67.83,67.19,122.3,37.28,8.42,7.8,1924,1.095,24.1,310.82,0.4344,0.3935,0.1199,7.5627,422.37,460.73,812643.24,886450.26
191.65,52.61,167.6,26.6,54.74,13.65,4243,1.039,16.6,506.85,0.4819,0.3307,0.0525,8.3533,614.04,630.72,2605353.04,2676142.41
211.8,85.88,124.61,18.21,8.63,4.11,4419,1.144,41.7,453.24,0.6568,0.2749,0.0402,8.3939,734.72,731.07,3246744.45,3230591.88
286.43,116.41,165.95,12.86,54.86,16.83,4305,1.112,32.7,653.34,0.6166,0.254,0.0197,8.3678,964.08,1005.69,4150382.41,4329503.54
107.36,0.1,131.68,6.69,18.14,37.67,581,1.14,43.1,301.64,0.3563,0.4365,0.0222,6.3665,492.08,508.38,285896.97,295370.82
318.09,106.06,93.27,32.78,23.34,6.48,317,1.131,17.9,580.02,0.7313,0.1608,0.0565,5.7621,773.43,829.77,245176.39,263036.91
327.86,27.47,170.54,22.54,48.55,37.78,896,1.111,34.3,634.74,0.5598,0.2687,0.0355,6.7991,947.08,963.61,848582.26,863390.69
135.77,32.52,27.27,4.94,19.31,7.99,2271,1.068,41.6,227.8,0.7388,0.1197,0.0217,7.7284,344.5,349.62,782357.7,793984.18
57.08,43.19,68.86,66.1,44.49,15.23,9814,1.012,13.1,294.95,0.34,0.2335,0.2241,9.1917,337.59,348.81,3313123.09,3423269.33
37.82,2.71,141.74,30.19,18.99,34.64,2870,1.138,12.4,266.09,0.1523,0.5327,0.1135,7.9624,340.36,357.33,976830.08,1025530.53
260.69,3.1,25.56,8.16,23.29,8.23,7744,1.136,38.0,329.03,0.8017,0.0777,0.0248,8.9548,515.81,527.27,3994461.68,4083179.73
73.63,31.01,26.52,1.8,45.37,35.84,9588,1.141,15.2,214.17,0.4886,0.1238,0.0084,9.1684,281.51,294.56,2699136.11,2824246.77
193.21,10.93,65.88,71.49,57.78,30.95,3134,1.003,27.6,430.24,0.4745,0.1531,0.1662,8.0504,550.63,574.76,1725684.44,1801311.28
35.9,93.37,120.42,28.43,22.87,32.59,3372,1.088,40.7,333.58,0.3875,0.361,0.0852,8.1236,510.65,524.05,1721910.46,1767107.73
32.01,109.64,155.86,53.71,5.86,31.9,4462,1.135,44.1,388.98,0.3642,0.4007,0.1381,8.4036,636.19,673.28,2838681.58,3004155.47
87.06,51.17,29.69,70.23,47.8,11.67,6349,1.045,41.2,297.62,0.4645,0.0998,0.236,8.7562,439.15,459.72,2788164.71,2918753.02
41.95,89.61,26.2,59.25,18.52,30.58,7102,1.088,15.2,266.11,0.4944,0.0985,0.2227,8.8683,333.54,342.12,2368771.87,2429717.35
288.37,40.62,68.45,33.2,47.1,38.1,2267,1.04,33.4,515.84,0.6378,0.1327,0.0644,7.7267,715.66,776.97,1622391.66,1761380.8
239.12,34.93,115.21,7.69,47.94,25.69,893,1.018,35.4,470.58,0.5824,0.2448,0.0163,6.7957,648.63,686.95,579230.43,613446.91
72.94,90.9,67.54,47.4,26.02,9.79,7093,1.111,10.5,314.59,0.5208,0.2147,0.1507,8.867,386.21,406.17,2739373.25,2880988.95
295.78,51.73,24.3,79.76,11.2,39.3,8278,1.032,22.0,502.07,0.6922,0.0484,0.1589,9.0215,632.13,623.59,5232740.79,5162054.31
137.58,9.84,150.56,41.92,32.83,39.7,3645,1.003,8.7,412.43,0.3574,0.3651,0.1016,8.2014,449.66,484.79,1638997.37,1767071.28
191.45,81.73,77.55,44.09,56.54,14.85,5175,1.113,37.9,466.21,0.586,0.1663,0.0946,8.5518,715.55,758.12,3702980.03,3923290.02
103.23,64.87,51.86,20.27,43.51,19.13,7571,1.112,22.6,302.87,0.555,0.1712,0.0669,8.9322,412.91,430.05,3126113.64,3255931.24
155.94,95.21,172.97,67.07,26.68,30.24,4212,1.068,9.3,548.11,0.4582,0.3156,0.1224,8.3459,639.82,658.3,2694930.09,2772780.63
96.69,35.35,34.89,77.8,10.64,4.13,697,1.023,6.7,259.5,0.5088,0.1345,0.2998,6.5482,283.25,319.25,197428.66,222516.9
168.44,70.26,131.39,71.74,21.47,33.71,1053,1.002,23.0,497.01,0.4803,0.2644,0.1443,6.9603,612.54,640.76,645009.83,674723.77
292.69,58.32,28.54,0.74,48.25,3.12,9431,1.009,28.0,431.66,0.8132,0.0661,0.0017,9.1519,557.5,543.21,5257759.14,5122968.08
26.85,35.82,153.62,39.82,18.46,27.45,5096,1.03,40.3,302.02,0.2075,0.5086,0.1318,8.5364,436.45,441.65,2224129.23,2250673.02
160.8,7.11,15.41,4.12,25.21,11.2,7123,1.023,27.4,223.85,0.7501,0.0688,0.0184,8.8712,291.74,305.88,2078093.6,2178789.85
147.77,6.13,174.46,19.27,46.7,5.86,6787,1.042,28.9,400.19,0.3846,0.4359,0.0482,8.8229,537.51,567.72,3648083.06,3853122.57
181.75,52.99,29.7,70.38,24.77,36.87,1782,1.133,25.3,396.46,0.5921,0.0749,0.1775,7.4861,562.83,597.15,1002970.26,1064119.41
131.6,71.55,122.65,39.8,5.54,25.43,1534,1.144,17.3,396.57,0.5123,0.3093,0.1004,7.3363,532.16,555.55,816336.57,852211.41
57.13,33.37,53.94,76.46,26.44,25.95,1045,1.031,13.1,273.29,0.3312,0.1974,0.2798,6.9527,318.67,344.21,333013.09,359700.0
157.36,1.14,129.7,8.32,25.22,34.84,4480,1.063,29.9,356.58,0.4445,0.3637,0.0233,8.4076,492.38,521.42,2205857.28,2335943.64
161.72,17.72,94.36,61.9,16.3,31.0,285,1.075,27.4,383.0,0.4685,0.2464,0.1616,5.656,524.54,563.3,149493.23,160540.96
294.93,5.56,174.19,17.13,21.05,28.07,2430,1.059,31.3,540.93,0.5555,0.322,0.0317,7.7961,752.15,800.84,1827713.11,1946052.26
57.21,3.53,90.91,59.36,10.64,11.35,6533,1.114,36.0,233.0,0.2607,0.3902,0.2548,8.7848,353.0,366.81,2306177.22,2396387.85
104.26,20.61,85.83,50.8,26.43,9.84,7413,1.121,15.8,297.77,0.4194,0.2882,0.1706,8.9111,386.54,383.38,2865425.44,2842012.53
332.48,103.52,162.17,78.36,42.07,3.7,8579,1.011,15.9,722.3,0.6036,0.2245,0.1085,9.0572,846.35,854.44,7260873.56,7330280.59
56.46,36.76,54.85,57.9,31.44,6.13,5670,1.105,38.0,243.54,0.3828,0.2252,0.2377,8.6431,371.37,380.32,2105691.41,2156420.94
238.14,72.03,81.72,52.18,51.55,33.23,7676,1.036,31.2,528.85,0.5865,0.1545,0.0987,8.946,718.83,726.84,5517737.88,5579246.42
282.13,119.57,128.76,28.03,18.39,6.49,1089,1.11,39.5,583.37,0.6886,0.2207,0.048,6.9939,903.32,967.86,983714.69,1053995.97
31.42,31.12,51.27,66.19,45.35,17.54,2487,1.086,35.7,242.89,0.2575,0.2111,0.2725,7.8192,357.95,373.08,890215.38,927859.22
232.05,112.71,138.1,39.16,23.91,34.76,6586,1.11,33.1,580.69,0.5937,0.2378,0.0674,8.7929,857.92,873.87,5650242.76,5755316.75
94.53,39.78,115.42,31.3,17.76,28.02,4153,1.073,32.3,326.81,0.411,0.3532,0.0958,8.3318,463.93,487.9,1926712.14,2026261.3
101.11,12.22,85.86,78.32,5.17,32.89,9605,1.077,13.6,315.57,0.3591,0.2721,0.2482,9.1701,386.09,405.9,3708404.62,3898666.84
128.53,27.65,100.63,31.9,55.14,24.17,3536,1.065,31.3,368.02,0.4244,0.2734,0.0867,8.171,514.62,551.18,1819692.53,1948986.67
104.24,54.42,127.13,66.75,47.84,35.95,679,1.044,34.9,436.33,0.3636,0.2914,0.153,6.5221,614.51,652.9,417250.91,443322.38
139.2,64.06,118.78,23.78,18.76,6.14,7359,1.001,33.1,370.72,0.5483,0.3204,0.0641,8.9038,493.92,506.51,3634770.15,3727415.38
242.69,80.43,72.66,66.22,42.75,8.41,1049,1.079,5.8,513.16,0.6297,0.1416,0.129,6.9565,585.81,644.31,614519.12,675883.91
100.72,1.26,18.2,31.55,40.21,32.06,9893,1.054,11.9,224.0,0.4553,0.0812,0.1408,9.1997,264.19,268.72,2613645.76,2658469.89
44.29,52.62,62.59,49.97,55.23,23.38,4271,1.136,7.9,288.08,0.3364,0.2173,0.1735,8.3598,353.11,367.31,1508142.77,1568769.8
272.29,20.91,121.08,12.39,33.2,13.22,3331,1.011,43.3,473.09,0.6198,0.2559,0.0262,8.1113,685.4,714.96,2283051.7,2381536.21
243.31,15.18,161.81,69.59,21.01,29.09,5603,1.095,21.7,539.99,0.4787,0.2997,0.1289,8.6312,719.6,726.47,4031911.93,4070386.61
22.26,91.4,86.63,72.83,36.1,9.75,5178,1.13,11.1,318.97,0.3563,0.2716,0.2283,8.5524,400.44,411.64,2073501.66,2131490.25
155.16,20.61,143.84,77.48,16.1,6.37,6261,1.133,27.7,419.56,0.4189,0.3428,0.1847,8.7423,607.04,609.32,3800656.21,3814958.39
296.43,97.25,123.93,37.1,46.59,32.64,5628,1.082,25.2,633.94,0.621,0.1955,0.0585,8.6357,858.78,868.19,4833189.62,4886201.34
149.83,50.11,72.22,15.08,37.43,9.82,3424,1.061,9.4,334.49,0.5977,0.2159,0.0451,8.1389,388.25,412.39,1329381.41,1412034.38
121.38,11.37,100.26,73.72,17.11,26.6,9762,1.114,36.3,350.44,0.3788,0.2861,0.2104,9.1864,532.1,548.07,5194377.66,5350304.53
76.99,1.16,24.01,61.23,48.92,35.42,8901,1.145,6.0,247.73,0.3155,0.0969,0.2472,9.094,300.67,315.73,2676262.79,2810303.8
171.73,91.75,59.43,9.47,11.18,30.83,5954,1.069,6.9,374.39,0.7038,0.1587,0.0253,8.692,427.84,419.89,2547349.18,2499996.74
284.18,52.11,165.1,53.9,59.49,7.4,7768,1.058,17.2,622.18,0.5405,0.2654,0.0866,8.9579,771.49,805.59,5992920.86,6257855.17
264.18,23.14,29.0,61.99,8.22,26.73,2124,1.059,32.6,413.26,0.6953,0.0702,0.15,7.6615,580.31,599.1,1232586.39,1272487.03
39.07,116.53,127.09,69.2,46.92,10.43,6703,1.068,28.3,409.24,0.3802,0.3106,0.1691,8.8105,560.76,577.99,3758765.26,3874239.18
311.69,27.88,142.79,31.28,23.5,35.83,6214,1.012,9.0,572.97,0.5926,0.2492,0.0546,8.7347,632.03,678.26,3927445.28,4214717.19
138.51,13.88,153.0,19.67,46.07,24.71,8291,1.1,43.4,395.84,0.385,0.3865,0.0497,9.023,624.4,642.53,5176883.95,5327223.14
31.51,12.61,169.77,37.7,37.92,32.3,173,1.115,23.2,321.81,0.1371,0.5275,0.1171,5.1591,442.06,472.4,76477.07,81725.96
28.42,88.12,150.88,23.34,55.09,12.0,1460,1.036,27.3,357.85,0.3257,0.4216,0.0652,7.2869,471.94,495.57,689036.2,723529.7
318.0,77.4,176.65,3.37,41.86,21.69,7309,1.007,30.7,638.97,0.6188,0.2765,0.0053,8.897,840.98,826.55,6146720.82,6041218.4
109.4,115.05,28.43,46.09,8.11,33.71,2031,1.145,31.8,340.79,0.6586,0.0834,0.1352,7.6168,514.29,532.81,1044522.17,1082146.39
245.62,94.48,33.79,66.96,50.53,9.19,6787,1.107,38.7,500.57,0.6794,0.0675,0.1338,8.8229,768.58,806.73,5216350.31,5475270.16
139.96,102.59,47.44,20.6,16.1,4.79,1649,1.056,37.8,331.48,0.7317,0.1431,0.0621,7.4085,482.36,493.49,795410.14,813756.88
294.26,93.19,176.28,64.47,50.17,27.64,6594,1.013,18.9,706.01,0.5488,0.2497,0.0913,8.7941,850.36,837.47,5607265.18,5522309.44
